Year,Value,UNIT_MEASURE,SERIES
2009,0.0,На 1 000 становника,SH_STA_MALR
2010,0.00085,На 1 000 становника,SH_STA_MALR
2011,0.0,На 1 000 становника,SH_STA_MALR
2012,0.00085,На 1 000 становника,SH_STA_MALR
2013,0.0,На 1 000 становника,SH_STA_MALR
2014,0.00086,На 1 000 становника,SH_STA_MALR
2015,0.0,На 1 000 становника,SH_STA_MALR
2016,0.0,На 1 000 становника,SH_STA_MALR
2017,0.0,На 1 000 становника,SH_STA_MALR
2018,0.0,На 1 000 становника,SH_STA_MALR
2019,0.0,На 1 000 становника,SH_STA_MALR
2020,0.0,На 1 000 становника,SH_STA_MALR
2021,0.0,На 1 000 становника,SH_STA_MALR
